annual_inc,bc_util,chargeoff_within_12_mths,dti,inq_last_6mths,mths_since_last_delinq,num_accts_ever_120_pd,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bc_limit,avg_cur_bal,pct_tl_nvr_dlq,revol_bal,total_acc,int_rate,verification_status,home_ownership,term,TARGET
64000,70.4,0,31.58,0,23,2,0,1,347979,19400,23908,93.1,13649,30,9.49,Verified,MORTGAGE, 36 months,0
48000,8.2,0,1.88,1,36,1,0,0,16400,9600,91,87.5,821,16,15.99,Verified,RENT, 36 months,0
53000,30.3,0,3.24,0,14,0,1,0,68878,6600,7751,100,3462,15,12.99,Verified,MORTGAGE, 60 months,0
82000,89.2,0,23.64,2,76,1,1,0,96887,6000,8435,87.5,6567,26,24.5,Verified,RENT, 60 months,1
120000,50.1,0,9.5,3,31,1,0,0,59416,9200,4736,88,4610,33,7.49,Source Verified,RENT, 36 months,0
79000,45.3,0,7.19,0,17,0,1,0,42048,5000,1773,100,8105,30,8.19,Source Verified,MORTGAGE, 36 months,0
59000,40.7,0,18,1,8,0,0,0,83968,27000,4294,100,11696,24,11.99,Not Verified,RENT, 36 months,1
62000,72,0,16.65,0,27,1,0,0,471843,30700,31159,97.2,33338,37,8.67,Not Verified,MORTGAGE, 36 months,0
32500,0,0,18.54,0,2,0,1,0,106192,2000,8756,100,5103,34,11.99,Verified,MORTGAGE, 36 months,1
35000,49.2,0,34.11,1,3,0,0,0,48100,15600,3310,100,11027,29,13.66,Source Verified,RENT, 36 months,0
41000,75.5,0,25.59,0,55,0,1,1,40445,6600,2511,100,13485,19,25.89,Verified,RENT, 60 months,1
30000,84.1,0,10.2,0,13,0,0,0,12500,9200,2372,100,9488,7,12.99,Source Verified,RENT, 60 months,0
78000,80.5,0,23.2,3,16,0,0,0,198982,32000,25637,100,30265,21,19.24,Verified,MORTGAGE, 60 months,0
25558,90.4,0,22.69,0,17,0,0,0,30423,7100,4476,75,6415,17,14.99,Source Verified,MORTGAGE, 36 months,1
44000,62.3,0,2.54,0,67,0,0,0,158300,11100,30592,100,6910,5,11.99,Verified,MORTGAGE, 36 months,0
50000,80.4,0,6.02,0,23,0,1,0,13400,8800,1056,100,7390,17,11.44,Verified,RENT, 60 months,0
90000,30.2,0,14.64,1,28,0,0,0,90500,62500,1544,93.5,22130,31,14.99,Source Verified,RENT, 36 months,1
113000,76.1,0,15.92,1,40,0,1,0,77900,12300,6035,100,9357,35,7.49,Source Verified,RENT, 36 months,0
70500,39.7,0,18.38,0,22,0,0,0,246751,31000,15789,100,13108,38,12.39,Verified,MORTGAGE, 60 months,0
27500,52.8,0,30.55,0,50,5,0,0,51011,9200,1847,85.7,8407,35,11.44,Verified,OWN, 36 months,0
15000,25.6,0,4.8,0,22,0,1,0,113150,9000,52647,100,2306,7,8.67,Verified,MORTGAGE, 36 months,0
127000,73.6,0,15.02,0,40,0,0,0,517528,78500,23394,98,57911,49,10.49,Source Verified,MORTGAGE, 36 months,0
180000,97.9,0,7.69,1,22,0,0,0,364681,10800,26383,100,13961,28,12.39,Source Verified,MORTGAGE, 36 months,0
87000,96.8,0,3.41,0,58,1,1,0,512322,3000,83256,95,2905,25,12.99,Not Verified,MORTGAGE, 36 months,0
40300,69.7,0,21.41,1,77,0,0,0,23700,10200,2586,100,7110,26,13.66,Not Verified,OWN, 36 months,0
90000,95,0,33.48,0,34,0,0,0,275638,57900,23903,88,101049,17,16.49,Verified,MORTGAGE, 36 months,0
61896,39.4,0,10.16,0,75,6,0,0,299565,2800,98244,74.1,1104,27,12.39,Source Verified,MORTGAGE, 60 months,0
67600,62.5,0,14.31,0,12,3,0,0,32836,5500,2934,61.5,3524,15,17.14,Not Verified,RENT, 36 months,0
74000,30.9,0,8.53,1,40,0,0,0,174662,10900,17577,100,3363,15,10.49,Source Verified,RENT, 36 months,0
105000,69.4,0,25.67,0,9,2,0,1,369842,0,25081,61.1,6864,36,14.99,Source Verified,MORTGAGE, 60 months,0
62000,84.3,0,25.13,0,72,0,0,0,144950,28100,10305,100,25906,20,11.44,Source Verified,MORTGAGE, 36 months,0
79000,97,0,17.01,0,22,2,0,0,225684,14000,20451,84.6,16933,26,9.49,Source Verified,MORTGAGE, 36 months,0
54904,76.1,0,27.04,0,34,0,0,0,253640,33500,19225,100,226281,34,8.67,Not Verified,MORTGAGE, 36 months,1
66750,87,0,30.78,1,7,0,0,0,207274,11500,17093,93.3,10002,31,13.66,Not Verified,MORTGAGE, 36 months,0
50000,49.8,0,16.66,0,19,0,1,0,44538,7300,2633,100,4292,38,20.99,Verified,RENT, 60 months,1
17200,36.9,0,16.96,0,23,0,0,0,8500,8500,1045,85.7,3135,14,12.39,Not Verified,MORTGAGE, 36 months,0
1.00E+05,86.4,0,14.65,0,60,6,0,0,233707,31500,12757,85.7,31428,32,12.99,Verified,MORTGAGE, 36 months,1
30660,71.6,0,26.26,0,20,0,0,0,45126,14800,9983,100,10599,11,12.39,Source Verified,RENT, 36 months,1
85000,29.8,0,22.59,0,23,0,0,0,68100,13000,6462,95.7,26436,24,7.49,Verified,RENT, 36 months,0
61000,45.3,0,11.73,2,53,2,1,0,29500,16400,1351,92.9,7989,36,14.99,Verified,MORTGAGE, 36 months,0
45000,77.3,0,16,0,28,0,0,0,44709,1000,5305,100,5799,18,18.54,Source Verified,MORTGAGE, 60 months,1
42000,71.4,0,27,0,52,0,0,0,35494,3600,2250,100,3601,14,15.59,Not Verified,RENT, 36 months,0
60000,52.6,0,15.18,0,56,1,0,0,266687,12600,22233,94.1,6629,17,6.03,Not Verified,MORTGAGE, 36 months,0
121000,47.7,0,14.47,2,2,1,0,0,373200,10400,32740,80,6460,20,14.99,Not Verified,MORTGAGE, 36 months,0
35000,74.6,0,12.07,1,14,0,1,0,16700,7800,1242,100,7595,11,15.59,Not Verified,OWN, 36 months,0
141000,53.5,0,8.96,0,42,2,0,0,397185,33400,41280,84.2,21007,20,9.49,Verified,MORTGAGE, 36 months,0
80000,63,0,24.68,1,31,0,0,0,527025,23700,19649,100,22036,34,10.49,Source Verified,MORTGAGE, 36 months,0
70000,68.9,0,18.87,1,6,0,0,0,49193,21600,3408,80.8,19913,26,8.19,Verified,OWN, 36 months,1
49470,97.9,0,9.68,0,15,0,0,0,243573,15400,27829,95,15082,21,9.49,Not Verified,OWN, 36 months,0
25837.2,98.7,0,32.14,0,56,0,1,0,44192,9500,2004,100,17805,22,18.54,Verified,RENT, 60 months,1
65000,90.5,0,24.69,2,61,0,0,0,319591,21400,12829,100,22532,44,15.59,Not Verified,MORTGAGE, 60 months,0
67500,88.1,0,13.87,1,8,0,1,0,110628,8100,11366,100,8037,47,11.44,Source Verified,OWN, 36 months,0
40000,37.1,0,27.07,1,37,0,0,0,61013,12600,2183,100,6164,37,17.14,Verified,RENT, 36 months,1
46000,73.3,0,38.66,1,37,0,0,0,72031,4800,6284,90.5,6681,21,15.99,Source Verified,RENT, 36 months,0
72000,57,0,2.72,0,32,0,1,0,9500,8500,1616,94,4850,16,10.49,Not Verified,RENT, 36 months,0
340000,79.8,0,6.77,0,26,0,0,0,559873,67000,75971,100,87775,26,8.19,Source Verified,MORTGAGE, 36 months,0
89000,93.9,0,12.73,1,22,0,0,0,50138,12000,3480,100,15261,15,21.99,Source Verified,RENT, 60 months,0
73000,96.1,0,32.11,1,20,1,0,0,609896,19100,56234,87.5,18350,24,18.54,Source Verified,MORTGAGE, 36 months,1
90000,97.9,0,38.92,1,25,0,0,0,502002,32800,25659,100,40967,34,19.24,Source Verified,OWN, 60 months,1
50000,35.5,0,13.74,0,23,0,1,0,33621,11700,2375,93.1,4571,38,12.39,Verified,RENT, 36 months,0
51000,28.3,0,7.41,0,35,1,0,0,228234,8000,22639,90.5,2264,24,6.99,Not Verified,MORTGAGE, 36 months,0
41000,36.2,0,27.9,1,13,1,0,0,265581,8200,18915,81.2,5521,16,13.66,Source Verified,MORTGAGE, 36 months,0
65000,85.4,0,21.47,0,12,0,0,1,243727,7300,8810,100,9548,39,25.99,Source Verified,MORTGAGE, 60 months,1
82000,79.5,0,18.28,0,77,0,0,0,51612,14100,3260,93.7,13185,16,8.67,Source Verified,RENT, 36 months,0
64000,78.8,0,11.98,0,19,8,0,0,47796,5800,3192,68.7,5747,32,11.44,Source Verified,MORTGAGE, 60 months,0
140000,6,0,14.5,1,29,0,0,0,390873,86200,20186,100,21804,27,6.99,Verified,MORTGAGE, 36 months,0
245000,23.6,0,14.29,1,18,9,0,0,46792,4000,3719,71.4,5599,44,11.44,Source Verified,RENT, 36 months,1
71200,98.9,0,4.57,0,60,2,2,0,16875,5500,2219,81.8,5439,11,13.66,Verified,RENT, 36 months,0
55000,48.5,0,6.35,1,41,0,0,0,25500,19500,2311,100,11555,6,14.31,Verified,OWN, 60 months,1
75000,24,0,26.66,1,23,0,0,0,111491,26300,3666,100,7071,26,8.19,Source Verified,RENT, 36 months,0
45000,12.5,0,26.35,0,2,0,0,0,119715,20300,1860,100,4704,40,6.49,Not Verified,RENT, 36 months,0
18200,22.7,0,37.12,0,40,0,1,0,49373,18500,3186,100,5353,35,11.44,Verified,OWN, 36 months,1
40000,82.4,0,9.18,0,21,1,0,0,223956,800,43650,90,1701,10,16.49,Not Verified,MORTGAGE, 36 months,0
89000,47,0,20.93,4,16,8,0,0,76163,2100,5195,86.5,16852,40,12.39,Verified,MORTGAGE, 36 months,0
31000,72.3,0,19.67,0,26,1,0,0,16583,4500,1656,68.7,4394,16,14.99,Not Verified,RENT, 36 months,0
89000,75.2,0,30.47,0,33,0,0,0,284402,28900,10350,100,32841,50,15.59,Source Verified,MORTGAGE, 36 months,0
95000,77,0,10.83,1,59,0,0,0,53330,25800,1909,100,20484,26,11.44,Source Verified,RENT, 60 months,0
104000,98.6,0,15.9,0,36,1,0,0,271877,18500,22561,94.7,18945,38,11.99,Verified,MORTGAGE, 36 months,0
140000,92.5,1,12.63,0,52,10,0,0,223340,18300,17963,66.7,22234,33,12.39,Verified,MORTGAGE, 60 months,1
147500,94.4,0,13.81,0,9,0,0,0,287159,2000,37619,100,41940,13,22.99,Verified,MORTGAGE, 60 months,1
37400,84.5,0,17.6,1,42,1,0,0,139811,2800,18860,90.9,6698,22,14.31,Source Verified,MORTGAGE, 60 months,0
48900,93.8,0,7.66,0,56,3,0,0,15000,8800,778,84.2,9330,19,11.99,Not Verified,OWN, 36 months,0
60000,62.8,0,39.74,1,18,0,0,0,188276,28400,12986,100,23571,32,14.31,Not Verified,RENT, 36 months,1
72000,17.3,0,26.49,0,23,0,0,0,403100,168900,12517,100,75223,38,6.03,Verified,MORTGAGE, 36 months,0
80000,31.5,0,16.13,1,4,0,1,0,61549,32500,3065,95.7,10326,24,12.99,Verified,RENT, 36 months,1
50000,42.3,0,8.88,0,10,0,1,0,212981,11200,33781,100,4737,39,13.66,Not Verified,MORTGAGE, 60 months,0
67480,90.7,0,21.66,1,14,0,1,0,105787,8300,5147,100,13156,35,10.49,Not Verified,RENT, 36 months,0
18000,92.4,0,6.27,2,42,0,0,0,3400,2300,1013,100,3039,9,22.99,Verified,OWN, 36 months,1
65000,0,0,8.81,0,25,3,0,0,470840,7800,63355,84.4,7245,33,7.49,Not Verified,MORTGAGE, 36 months,0
54863,18.3,0,13.39,1,27,0,0,0,74439,46200,4014,100,9171,20,12.39,Source Verified,RENT, 60 months,1
50460,41.4,0,20.67,0,48,0,0,0,48225,24000,5188,70,11874,10,13.66,Verified,RENT, 36 months,0
79200,52,0,9.14,0,55,0,0,0,161983,0,17404,83.3,0,24,20.99,Verified,MORTGAGE, 60 months,0
95000,82,0,28.94,2,19,0,0,0,488042,33300,21090,92.5,20963,41,12.39,Not Verified,MORTGAGE, 36 months,0
28000,70.5,0,10.46,0,18,0,0,0,18650,8800,2431,100,6530,7,17.14,Verified,RENT, 36 months,1
52000,83.3,0,31.46,2,73,0,0,0,199683,0,21865,94.1,3988,17,20.99,Not Verified,MORTGAGE, 36 months,0
91000,34.9,0,12.03,2,54,0,0,0,158204,5500,11855,100,6167,25,14.99,Source Verified,MORTGAGE, 60 months,0
75000,94.6,0,11.87,1,70,1,0,0,33200,28000,4315,94.4,28893,18,14.31,Source Verified,RENT, 36 months,0
62000,61.7,0,29.04,0,17,0,0,0,191953,11700,12420,97.4,8717,39,7.49,Source Verified,MORTGAGE, 36 months,0
46000,77.5,0,3.44,0,11,0,0,0,56898,5000,10828,84.6,3877,13,14.31,Not Verified,MORTGAGE, 36 months,0
60000,64.3,0,31.76,0,39,0,0,0,150822,57800,7797,93.1,37723,30,8.19,Source Verified,RENT, 36 months,0
140000,30.1,0,10.63,0,33,0,0,0,293349,45800,25784,100,16720,14,6.99,Source Verified,MORTGAGE, 36 months,0
65000,42.4,0,19.58,2,10,5,0,0,132100,2800,11211,66.7,16375,28,14.99,Source Verified,MORTGAGE, 36 months,0
50200,93.2,0,33.06,1,18,0,0,0,78824,10000,4399,100,15795,28,20.99,Verified,OWN, 60 months,1
95000,59.5,1,13.26,1,18,3,0,0,469943,13200,32170,83.3,66251,30,17.86,Source Verified,OWN, 60 months,1
72000,35.4,0,12.45,1,33,3,1,0,175843,19000,9704,88.9,9875,27,8.67,Not Verified,MORTGAGE, 36 months,0
87000,77.2,0,16.03,0,15,0,0,0,223202,12400,19383,100,10835,10,7.49,Source Verified,MORTGAGE, 36 months,0
110000,12.2,0,7.75,2,48,3,2,0,91188,28800,4987,93.6,33611,57,17.14,Verified,OWN, 60 months,0
50000,92.6,0,31.09,0,16,0,0,0,182600,36800,15616,94.1,36880,17,14.31,Source Verified,MORTGAGE, 60 months,0
83000,79.8,0,19.92,0,69,0,0,0,420800,19500,28768,100,23277,37,10.49,Verified,MORTGAGE, 36 months,0
42000,7.8,0,25.29,1,54,0,0,0,30312,0,5867,93.3,3309,15,17.14,Source Verified,MORTGAGE, 60 months,0
150000,97.5,0,17.03,1,13,0,0,0,181994,38700,19993,100,40184,30,12.39,Source Verified,MORTGAGE, 60 months,1
42000,52.6,0,23.86,1,27,0,0,0,66568,40100,1503,100,21430,45,11.44,Source Verified,RENT, 36 months,1
52000,81.9,0,37.48,1,70,0,1,0,74750,16400,6141,100,13663,17,24.5,Verified,OWN, 60 months,0
40000,80.5,0,22.5,1,13,1,0,2,121825,4100,11310,80,4672,15,11.99,Not Verified,MORTGAGE, 36 months,0
60000,96.5,0,13.82,0,18,1,0,0,381400,3900,58196,97.3,6696,40,21.99,Source Verified,RENT, 60 months,1
40000,97.5,0,14.76,0,45,0,0,0,26415,7000,1904,100,7541,15,9.49,Not Verified,RENT, 36 months,0
45000,61.7,0,22.96,0,49,3,0,0,68122,15700,7212,86.7,9863,17,12.99,Source Verified,MORTGAGE, 36 months,1
210000,85.1,0,4.98,1,65,0,0,0,58000,44700,3814,100,41959,21,15.99,Verified,MORTGAGE, 60 months,0
88000,88,0,12.87,0,23,5,0,0,57471,21200,3896,81.1,19795,37,7.49,Source Verified,RENT, 36 months,0
80000,18.1,0,12.89,0,24,0,0,0,258250,30500,24539,100,5535,26,13.66,Verified,MORTGAGE, 60 months,0
84000,82.8,0,14.86,0,15,0,1,0,44326,9200,3297,100,8296,19,25.99,Source Verified,OWN, 60 months,1
128000,20.7,0,14.26,2,47,0,0,0,393468,84800,17900,98.1,17804,53,14.99,Source Verified,MORTGAGE, 60 months,0
95000,28.3,0,12.17,5,12,1,0,0,53837,6400,1765,80.6,2948,32,15.99,Verified,RENT, 36 months,0
227000,58.9,0,7.99,1,39,0,0,0,396109,29300,36919,100,17255,18,16.49,Verified,MORTGAGE, 36 months,0
55000,94.8,0,20.31,0,21,0,0,0,52021,11600,2655,71.4,10998,21,13.66,Source Verified,RENT, 60 months,0
55000,79.6,0,29.28,0,12,0,0,0,255690,44100,20758,96.4,37135,28,16.49,Source Verified,MORTGAGE, 60 months,1
40000,82.2,0,4.47,0,29,0,0,0,17600,2500,726,90,5811,10,16.49,Not Verified,RENT, 36 months,0
86000,59.9,0,18.99,0,39,0,0,0,33512,7200,4332,100,4312,13,17.86,Verified,RENT, 60 months,1
25000,64.7,0,32.31,0,41,0,0,0,44830,5900,4078,91.7,4127,12,12.99,Source Verified,RENT, 36 months,1
60000,97.8,0,22.06,1,18,0,0,5,219667,2000,23049,100,6959,27,13.66,Not Verified,MORTGAGE, 36 months,0
60000,87,0,16.38,1,22,1,0,0,45978,12800,8589,87.5,11138,8,8.67,Not Verified,RENT, 36 months,0
70000,23.2,0,23.85,1,47,3,0,0,137626,9100,4961,93.3,15584,45,11.44,Verified,MORTGAGE, 36 months,0
140000,91.3,0,6.32,2,29,5,0,1,376407,5300,24368,88.2,5820,36,17.86,Verified,MORTGAGE, 36 months,1
48000,102.9,0,34.48,0,25,0,0,0,175190,22500,8867,97,26885,33,16.49,Verified,MORTGAGE, 36 months,1
17000,72,0,14.19,0,25,0,0,0,11700,6000,607,100,4859,12,12.99,Not Verified,RENT, 36 months,0
52000,14.1,0,7.32,0,51,0,0,0,123462,11900,7219,97,2013,33,8.19,Not Verified,MORTGAGE, 36 months,0
75000,90.3,0,24.85,0,80,0,0,0,107224,16100,5392,100,15529,24,12.99,Verified,OWN, 60 months,0
66500,25.7,0,1.6,0,67,2,1,0,114811,10000,7600,92,3959,35,17.14,Verified,MORTGAGE, 60 months,0
45000,30.5,0,30.51,0,42,1,0,0,122935,78000,2348,92.9,26222,42,6.49,Verified,RENT, 36 months,0
80734,42.8,0,4.71,1,31,0,0,0,31500,31500,4491,100,13473,7,8.67,Verified,OWN, 60 months,0
62000,77.7,0,15.37,0,63,0,1,0,155792,9700,17777,95.8,7888,26,8.19,Not Verified,MORTGAGE, 36 months,0
80000,63.3,0,10.8,0,38,0,0,0,316070,6100,40034,96.2,14406,26,12.39,Source Verified,MORTGAGE, 60 months,1
80849.6,27.7,0,15.15,0,16,0,0,0,334784,66300,13189,81,22029,58,11.99,Not Verified,MORTGAGE, 60 months,0
55000,43,0,16.64,1,10,2,0,0,46368,31500,3050,84.2,17884,19,6.99,Not Verified,RENT, 36 months,0
39000,26,0,23.2,1,40,0,0,0,39989,17500,3252,100,5739,11,10.49,Not Verified,RENT, 36 months,0
62000,64.7,0,5.87,0,32,0,0,0,24890,11800,1363,80,10161,15,8.19,Verified,RENT, 36 months,0
52000,68.8,0,4.92,2,53,1,0,0,15900,10900,1499,88.2,7497,17,12.99,Verified,RENT, 60 months,0
98000,93.5,0,19.33,1,52,0,0,0,68058,4200,6843,100,3927,15,19.24,Source Verified,RENT, 60 months,1
1.00E+05,76,0,11.81,0,66,0,1,0,57876,1100,3434,95.7,5043,24,11.44,Source Verified,MORTGAGE, 36 months,0
43000,12,0,16.8,2,31,0,1,0,36425,19000,727,100,7357,29,11.44,Verified,RENT, 36 months,0
23712,31,0,22.57,0,25,0,0,0,62422,21100,4141,100,8171,14,13.66,Not Verified,OWN, 36 months,0
53000,80.9,0,17.14,2,20,0,0,0,262688,13200,23475,94.7,11432,19,14.31,Not Verified,MORTGAGE, 36 months,0
60000,67.9,0,27.38,0,6,0,0,0,95628,16500,9405,90.5,35473,21,11.44,Source Verified,OWN, 60 months,0
70000,7.4,0,20.49,0,1,0,0,0,292065,30700,10257,90.6,3007,54,8.19,Verified,OWN, 36 months,0
112000,93.2,0,11.43,2,6,0,0,0,51490,24300,3763,100,23347,13,16.49,Verified,RENT, 60 months,1
57000,21.1,0,33.6,1,15,0,1,0,91852,23900,3969,100,11120,27,11.99,Source Verified,RENT, 36 months,0
55000,34.1,0,25.11,0,7,0,0,0,124661,68900,2488,92,25175,25,15.59,Source Verified,RENT, 60 months,0
60000,75.2,0,14.68,0,28,1,0,0,267580,7900,30678,92.9,8088,14,12.39,Not Verified,MORTGAGE, 36 months,0
64400,27.4,0,18.62,2,50,0,1,0,50452,11600,2483,94.7,3175,19,13.66,Source Verified,RENT, 36 months,0
80000,87.6,0,17.1,0,63,0,0,0,218286,26300,20290,100,30335,20,12.39,Not Verified,MORTGAGE, 60 months,0
90000,94.3,0,20.88,1,69,0,0,0,373995,3300,11303,98,22602,51,14.31,Verified,MORTGAGE, 36 months,1
89120,102.2,0,15.66,1,24,0,0,0,43200,37600,4522,100,40697,18,16.49,Verified,MORTGAGE, 36 months,1
423000,62.1,0,9.55,0,66,0,0,0,1163648,60000,82236,100,225562,30,8.67,Source Verified,MORTGAGE, 36 months,0
62000,80.1,0,4.29,2,6,0,0,0,8000,8000,3205,100,6410,4,11.44,Verified,RENT, 36 months,0
50000,83.4,0,16.97,0,40,0,0,0,342348,2400,9440,100,3145,40,10.49,Not Verified,OWN, 36 months,0
55000,94.8,0,29,1,16,0,0,1,185356,28200,14292,95.8,43620,24,11.44,Not Verified,MORTGAGE, 36 months,0
160000,94,0,25.89,1,47,1,0,0,543991,54100,16713,98.2,61793,59,12.39,Source Verified,MORTGAGE, 36 months,0
175000,77.3,0,22.52,0,56,0,0,0,136683,18500,10162,82.4,14304,17,14.31,Verified,RENT, 60 months,0
85000,61.7,0,11.45,1,5,0,0,0,632288,14800,40069,90.5,12991,21,20.99,Verified,MORTGAGE, 60 months,0
60000,81.1,0,10.32,1,33,1,0,0,24800,16300,1835,85.7,18347,28,11.99,Source Verified,OWN, 36 months,1
30000,37.6,0,4.01,1,56,0,0,0,6200,4000,362,100,1809,7,11.99,Source Verified,RENT, 36 months,1
35000,67.1,0,22.72,1,35,0,0,0,36599,21800,2897,100,14621,10,10.49,Source Verified,RENT, 36 months,0
29000,68,0,25.99,2,40,0,1,0,32675,4000,5462,70,3165,20,14.31,Not Verified,RENT, 36 months,0
52000,21,0,9.55,0,11,1,0,0,179400,10400,18119,92.1,16095,38,6.49,Not Verified,MORTGAGE, 36 months,1
83582,72.6,0,26.37,0,18,0,0,0,531150,52200,44045,100,44334,22,8.19,Source Verified,MORTGAGE, 36 months,0
84000,94.2,0,22.43,0,28,0,1,0,58097,10500,6133,100,9889,11,12.39,Source Verified,RENT, 36 months,0
40000,38.2,0,12.69,2,47,0,0,0,61150,16000,2925,100,15130,19,13.66,Not Verified,RENT, 36 months,0
53500,68.8,0,17.12,3,12,1,1,0,214848,14000,15123,84.6,18314,26,16.49,Verified,MORTGAGE, 60 months,0
82000,76.5,0,20.42,2,7,2,0,0,238564,8100,22178,97.3,6126,39,14.99,Verified,MORTGAGE, 36 months,0
68952,64.3,0,22.42,0,34,1,0,0,353519,9600,33116,91.7,8602,37,16.49,Source Verified,MORTGAGE, 60 months,0
85000,59.6,0,17.21,1,2,0,0,0,323269,52200,15472,95.7,32095,47,9.49,Not Verified,MORTGAGE, 36 months,0
60000,100,0,31.15,1,66,0,0,0,63056,24000,4274,100,49465,25,24.5,Verified,RENT, 60 months,1
60000,89.3,0,5.94,1,52,1,0,0,276495,4700,22106,92.6,6522,27,7.49,Source Verified,MORTGAGE, 36 months,0
112000,35.3,0,16.68,0,63,0,0,0,355370,23700,17261,100,12149,28,6.49,Not Verified,MORTGAGE, 36 months,0
90000,92,0,20.48,2,22,0,1,0,321089,8000,23633,100,37619,31,17.14,Verified,MORTGAGE, 60 months,0
85000,14.7,0,5.72,0,12,0,0,0,56324,30500,2716,100,5605,32,8.67,Not Verified,MORTGAGE, 36 months,0
56000,95.6,0,27.54,1,31,0,0,0,66579,5600,6028,98.3,12541,63,11.99,Not Verified,RENT, 36 months,0
58350,18.3,0,10.88,1,76,1,0,0,186724,29500,13882,95.2,5400,21,8.19,Source Verified,MORTGAGE, 36 months,0
30000,49.3,0,22.96,1,33,0,0,0,152110,55100,16933,97,27170,33,18.54,Verified,MORTGAGE, 36 months,1
90000,98.1,0,18.24,0,61,1,0,0,645825,31600,54918,92.3,31149,15,12.39,Verified,MORTGAGE, 36 months,0
52000,58.8,0,14.8,1,24,2,0,0,154070,3300,17452,82.8,9633,30,18.54,Verified,MORTGAGE, 60 months,1
54000,37.7,0,30.24,1,63,0,0,0,114588,26300,5948,100,10882,18,10.49,Source Verified,MORTGAGE, 36 months,1
40000,0,0,15.75,1,28,0,1,1,53074,9800,1892,100,446,39,11.44,Source Verified,RENT, 36 months,0
71000,36.9,0,18.93,0,40,1,0,0,289041,29500,16335,88.2,10896,22,6.49,Not Verified,MORTGAGE, 36 months,0
65000,65.2,0,29.86,0,20,0,0,0,210137,12000,19047,90,7824,20,10.49,Source Verified,MORTGAGE, 60 months,0
120000,97.4,0,6.76,1,17,1,1,0,98291,3400,8735,91.7,3815,43,14.31,Source Verified,RENT, 60 months,1
36000,51,0,27.97,2,4,0,0,0,71071,20000,2234,100,11648,35,6.49,Verified,RENT, 36 months,0
30000,95.5,0,35,0,13,0,0,0,116100,34100,17629,100,32569,11,21.99,Not Verified,MORTGAGE, 60 months,0
90000,10.1,0,10.11,0,38,0,0,0,556332,92000,53098,100,57348,28,8.19,Not Verified,MORTGAGE, 60 months,0
54000,18.6,0,10.04,0,8,0,0,0,22000,4500,828,69.2,5438,13,13.66,Source Verified,RENT, 36 months,0
99000,56,0,16.67,0,27,0,0,0,71529,13500,5698,88,8322,25,13.66,Source Verified,MORTGAGE, 60 months,0
52896,55,0,31.94,0,79,0,0,0,252701,16500,37014,100,9073,21,13.66,Source Verified,MORTGAGE, 60 months,0
90000,26.1,0,10.26,1,44,0,0,0,305504,31500,31569,100,8709,30,14.31,Verified,MORTGAGE, 36 months,0
90000,70.7,0,19.81,0,46,0,0,0,165741,43600,14330,88.9,36811,36,12.99,Not Verified,MORTGAGE, 36 months,0
124000,72,0,14.66,0,34,0,0,0,297000,58900,17439,100,42958,33,11.44,Source Verified,MORTGAGE, 36 months,0
61000,100,0,10.08,0,9,0,0,0,218898,16200,12854,100,17042,28,11.99,Not Verified,MORTGAGE, 36 months,0
35000,51.8,0,30.49,0,21,0,0,0,70575,44700,2945,95.7,27439,23,8.67,Verified,RENT, 36 months,0
31000,35.5,0,16.42,0,36,12,0,0,55950,13200,4823,57.7,4682,27,25.8,Verified,RENT, 60 months,0
105000,100.9,0,8.05,0,60,0,0,0,29700,29700,5995,100,29975,5,18.54,Verified,RENT, 60 months,1
60000,23.2,0,3.92,1,37,0,1,0,152736,6900,28047,100,5148,19,23.99,Verified,MORTGAGE, 60 months,0
95000,111.5,0,12.89,0,9,2,0,0,55267,8000,4873,71.4,8919,15,13.66,Source Verified,MORTGAGE, 36 months,0
85000,67.2,1,19.16,0,44,5,0,0,89092,8800,5562,81.8,7326,44,11.44,Verified,RENT, 36 months,0
6.00E+05,30.4,0,5.36,1,17,0,0,0,2432173,33500,255867,100,10661,11,14.99,Verified,MORTGAGE, 60 months,0
35000,55.1,0,21.91,1,26,0,0,1,145183,25900,7068,96.7,14563,30,7.49,Not Verified,MORTGAGE, 36 months,0
62000,64.7,0,20.29,0,30,0,0,0,270221,25200,19015,100,16303,18,9.49,Not Verified,MORTGAGE, 36 months,0
83000,95.3,0,23.4,0,18,0,0,0,263921,16300,31080,100,20622,13,12.99,Verified,MORTGAGE, 36 months,0
74500,74.6,0,10.29,1,24,0,1,0,476995,9500,50754,100,8683,15,6.99,Source Verified,MORTGAGE, 36 months,0
105000,75.2,0,4.74,0,3,1,0,1,208100,17600,17329,88.9,16015,18,12.99,Verified,MORTGAGE, 60 months,0
60000,20.8,0,19.82,1,6,0,0,1,46249,7500,1107,78.6,1562,28,18.54,Verified,RENT, 60 months,1
60000,57.4,0,6.28,0,76,0,0,0,30385,10700,1791,100,7753,31,6.03,Not Verified,RENT, 36 months,0
48000,25.5,0,24.88,0,32,1,0,0,312724,33600,25063,87,8556,23,15.59,Source Verified,MORTGAGE, 60 months,0
118000,63,0,23.49,0,9,0,0,0,488026,53600,41619,92,35691,63,21.99,Verified,MORTGAGE, 60 months,0
90000,17.5,0,11.75,1,28,0,0,0,357554,53400,20196,100,9337,33,12.39,Not Verified,MORTGAGE, 60 months,0
